variant,Totalvalue,Vrijstand,waterPieces,waterarea
60,24920779.630000003,392.0464800415807,2,"[17857, 1343]"
40,18389487.52,368.27745948931374,2,"[7079, 12121]"
20,10882270.690000001,307.5714253302569,2,"[4935, 14265]"
60,24962934.72,394.8159545186232,2,"[19030, 170]"
40,18898125.09,363.8971959130904,1,[19200]
20,11251392.3,345.9923870043541,4,"[6402, 2254, 7451, 3093]"
60,25202752.71,387.80927197199327,1,[19200]
40,18247215.0,398.5,3,"[3332, 1764, 14104]"
20,10894161.16,309.293465053968,3,"[18317, 399, 484]"
60,25134034.089999996,415.8662483398568,2,"[7749, 11451]"
40,18455707.0,389.0943180220528,2,"[2479, 16721]"
20,10821263.91,330.82325583411887,1,[19200]
60,24972941.91,410.0232357666545,2,"[5295, 13905]"
40,18558878.75,411.7795879732633,4,"[4133, 9746, 976, 4345]"
20,11410036.47,334.5538655385878,4,"[14376, 1259, 1234, 2331]"
60,25137280.89,400.07272345294155,4,"[8759, 7250, 1031, 2160]"
40,18594492.87,384.44453420019454,3,"[18365, 268, 567]"
20,10443064.059999999,298.75212506252547,3,"[11145, 5829, 2226]"
60,25031622.18,416.0541054679204,4,"[11631, 4734, 282, 2553]"
40,18988532.91,420.86186377185373,2,"[14501, 4699]"
20,10690736.28,288.3634591738837,1,[19200]
60,25034262.13,405.80320026872033,3,"[11947, 7042, 211]"
40,18361641.18,407.52921675125583,4,"[12085, 771, 1223, 5121]"
20,11256861.16,329.12178462874914,3,"[6689, 321, 12190]"
60,25234405.49,409.45120473998844,1,[19200]
40,18235317.05,356.0413143037531,3,"[8643, 1590, 8967]"
20,11085079.060000002,321.2431022028531,3,"[3311, 8763, 7126]"
60,25168173.09,414.2342205834946,4,"[176, 5859, 1144, 12021]"
40,18236687.61,371.90143698122336,1,[19200]
20,11470267.45,339.1544011245782,2,"[14743, 4457]"
60,25227528.540000003,417.95690024687224,2,"[12758, 6442]"
40,18997334.73,411.25137159176427,2,"[2434, 16766]"
20,10425255.82,263.6513185965628,3,"[9261, 911, 9028]"
60,25253809.41,390.4124072142057,2,"[8019, 11181]"
40,18482054.830000002,382.59569566693517,4,"[1985, 2245, 3348, 11622]"
20,11595757.040000001,338.9636944981597,3,"[4756, 11483, 2961]"
60,25138996.500000004,416.3861407182328,3,"[12738, 1706, 4756]"
40,18892454.369999997,411.1433580836805,4,"[803, 10418, 2327, 5652]"
20,11143457.79,321.1928499378124,4,"[16999, 361, 1285, 555]"
60,25360013.840000004,420.17927829894865,4,"[10917, 4591, 3611, 81]"
40,18568842.520000003,397.70545707394837,4,"[13245, 2000, 1501, 2454]"
20,10525072.930000002,289.4905748921331,4,"[4145, 14564, 422, 69]"
60,25396115.92,408.22212474729696,3,"[17633, 789, 778]"
40,18495949.03,413.7182998196911,3,"[1848, 15167, 2185]"
20,11640643.49,344.30041466288395,2,"[5737, 13463]"
60,25302487.96,394.48073318395245,1,[19200]
40,18918034.65,404.9373866954054,1,[19200]
20,10958625.1,316.4896819404732,2,"[11104, 8096]"
60,25221914.18,429.51920240520263,3,"[14854, 898, 3448]"
40,18343662.61,375.79765997672155,4,"[10331, 3001, 3735, 2133]"
20,10970123.129999999,309.724994441974,1,[19200]
60,25345769.360000003,420.10684236966995,3,"[13771, 2826, 2603]"
40,17962110.25,376.9038192166044,3,"[10179, 1706, 7315]"
20,11032205.790000001,330.3418638827243,4,"[14176, 1015, 2811, 1198]"
60,25218401.31,396.5682422710015,1,[19200]
40,18670663.61,371.28638458500495,3,"[1642, 15228, 2330]"
20,10344467.52,301.4871048633847,2,"[2377, 16823]"
60,25433284.84,434.0680709159051,1,[19200]
40,18421319.82,367.85721724573295,2,"[10598, 8602]"
20,11050317.82,314.96412585243445,1,[19200]
60,25053379.77,399.01773207604833,3,"[18884, 88, 228]"
40,18060797.03,373.4319836121117,1,[19200]
20,11130010.659999998,288.89817954955754,3,"[9273, 2267, 7660]"
60,25200029.560000002,390.14586802647113,2,"[1670, 17530]"
40,18605185.24,411.20741184761323,2,"[6142, 13058]"
20,10983151.1,315.80087315732493,4,"[14458, 3548, 239, 955]"
60,25423904.089999996,404.54471523052405,1,[19200]
40,18518438.479999997,405.23330559890735,4,"[24, 5361, 6805, 7010]"
20,10784040.0,327.0,1,[19200]
60,25127607.03,390.57847117176794,2,"[11551, 7649]"
40,18395025.46,380.303615068791,1,[19200]
20,11412690.419999998,331.6132439626542,2,"[5703, 13497]"
60,25308333.590000004,422.50984853013364,2,"[6378, 12822]"
40,18687637.209999997,398.86051757184543,4,"[9850, 438, 415, 8497]"
20,10962320.56,287.28310677777375,2,"[8539, 10661]"
60,24798615.32,384.94496090191535,1,[19200]
40,18537911.32,383.16424795791715,3,"[17596, 728, 876]"
20,11255584.74,302.98967638086816,1,[19200]
60,25245047.04,408.6071680384988,1,[19200]
40,18635263.34,383.13339541459976,3,"[12224, 90, 6886]"
20,11147293.600000001,312.3034270807096,2,"[3097, 16103]"
60,25115538.500000004,376.8100027080468,4,"[9886, 4728, 4381, 205]"
40,18695778.66,399.96879437364754,2,"[15134, 4066]"
20,11343555.0,331.5,1,[19200]
60,24927313.57,374.698484809835,2,"[1334, 17866]"
40,18125711.740000002,367.578636398765,2,"[6865, 12335]"
20,11907064.79,353.3312152348895,3,"[9040, 7719, 2441]"
60,24824827.900000002,392.6789607154156,1,[19200]
40,18436276.470000003,364.0077778864621,3,"[16163, 1009, 2028]"
20,10963153.2,316.6173662920105,2,"[12570, 6630]"
60,25355183.26,409.11149221970146,4,"[3772, 14977, 314, 137]"
40,19029382.77,388.3635003149769,1,[19200]
20,10724077.81,290.47618251025295,2,"[1971, 17229]"
60,25210367.51,407.3189766712814,3,"[1615, 11602, 5983]"
40,18934075.22,406.07333528196295,3,"[6734, 1945, 10521]"
20,11284509.530000001,329.937056614931,3,"[13030, 4397, 1773]"
60,24719856.08,383.75370191025786,2,"[13342, 5858]"
40,18348701.74,402.10663640188386,1,[19200]
20,11142665.49,313.6504176668506,2,"[17979, 1221]"
60,25076514.8,378.23260728891523,1,[19200]
40,18558370.32,383.7632056757122,1,[19200]
20,11187307.63,295.1865131278004,2,"[10053, 9147]"
60,25278070.07,402.86286389835783,3,"[7955, 1609, 9636]"
40,18504387.68,404.8085003958307,3,"[5904, 2386, 10910]"
20,10738998.209999999,306.2330640352501,4,"[17940, 684, 266, 310]"
60,25783696.53,435.884996151935,4,"[2923, 1503, 13741, 1033]"
40,18157940.72,384.8465004362202,3,"[16702, 1059, 1439]"
20,10956850.91,318.70829334609243,2,"[10166, 9034]"
60,24857738.16,381.984166368782,3,"[19133, 52, 15]"
40,18012215.67,373.6329103285308,1,[19200]
20,11285315.840000002,345.13169753144933,4,"[4649, 12936, 165, 1450]"
60,25245052.44,417.3725074242052,1,[19200]
40,18403300.160000004,373.67798829300597,1,[19200]
20,10504955.42,299.30859052710224,1,[19200]
60,25392932.74,422.13014581273467,3,"[6585, 3409, 9206]"
40,18501279.630000003,395.56579270424265,1,[19200]
20,11384296.08,330.33859351178376,4,"[4283, 8235, 775, 5907]"
60,25232889.39,396.29209402097996,3,"[191, 5904, 13105]"
40,18162442.7,377.45510866497153,2,"[3563, 15637]"
20,10925237.81,308.42673490927075,3,"[10630, 8240, 330]"
60,25525942.56,427.35399993129226,3,"[15976, 2188, 1036]"
40,18681508.71,392.48974139730046,3,"[9108, 5953, 4139]"
20,11386270.809999999,358.67809961330636,2,"[6339, 12861]"
60,25124892.13,423.73941600438224,3,"[16714, 348, 2138]"
40,18274883.2,379.27242051750824,2,"[6757, 12443]"
20,11410545.56,332.67571751434537,2,"[536, 18664]"
60,25286949.21,416.59281706991953,3,"[3790, 3545, 11865]"
40,18497517.24,398.0086859698776,4,"[6913, 2316, 7345, 2626]"
20,11277859.149999999,327.3566485725222,2,"[14532, 4668]"
60,25085776.09,380.50909045648933,1,[19200]
40,18454080.630000003,374.47428415125034,3,"[12977, 4783, 1440]"
20,10607692.6,311.10211286155067,3,"[8456, 6990, 3754]"
60,25490805.6,405.6819051242101,3,"[16048, 676, 2476]"
40,18967496.09,417.7777114836134,3,"[6921, 9314, 2965]"
20,11564444.760000002,319.37355696657556,2,"[9468, 9732]"
60,25057581.199999996,418.18163038212936,2,"[9637, 9563]"
40,18314300.27,382.6202896003939,1,[19200]
20,11546648.59,332.901399357625,4,"[1776, 13665, 1827, 1932]"
60,24839159.27,394.8913167179751,1,[19200]
40,18104616.439999998,377.58819543751594,4,"[18808, 307, 76, 9]"
20,11105311.17,309.5200879313469,4,"[8135, 2397, 2320, 6348]"
60,24583654.37,375.8201943947515,1,[19200]
40,18545519.58,401.0010512307163,2,"[8515, 10685]"
20,10996470.630000003,293.59707934579217,4,"[9752, 6680, 2052, 716]"
60,24932897.400000002,380.54974182687545,3,"[18980, 66, 154]"
40,18680993.72,388.3992088491967,2,"[1412, 17788]"
20,11491710.0,344.0,1,[19200]
60,25239435.0,393.5,1,[19200]
40,18719516.63,388.4687550180372,3,"[8674, 1213, 9313]"
20,10503373.05,304.55124837953326,4,"[45, 12550, 5642, 963]"
60,25263249.26,397.8284074496601,4,"[10239, 6350, 1158, 1453]"
40,18004517.200000003,369.5126197577463,3,"[550, 13803, 4847]"
20,10959209.73,293.49783460397737,2,"[3205, 15995]"
60,25348175.71,403.0505657900022,3,"[16402, 2239, 559]"
40,18426960.34,376.8521204260322,1,[19200]
20,10774213.31,315.5964905221589,1,[19200]
60,25184465.39,426.4151965359372,4,"[13984, 1300, 2284, 1632]"
40,18560175.279999997,398.3608622393355,3,"[16655, 567, 1978]"
20,10577503.16,291.89132162896135,3,"[18767, 320, 113]"
60,25718618.54,427.7553846420174,3,"[2931, 12779, 3490]"
40,18757911.54,393.2568286882529,4,"[7265, 4570, 5877, 1488]"
20,11415855.0,335.5,4,"[980, 6934, 77, 11209]"
60,25118252.890000004,387.7102817469023,3,"[2684, 7245, 9271]"
40,18721960.34,406.0880977025606,4,"[5084, 13165, 479, 472]"
20,10401379.88,279.0268862086821,4,"[14434, 2602, 1208, 956]"
60,24773521.48,398.05645495377115,3,"[9952, 2673, 6575]"
40,18386879.88,414.11559421349307,3,"[6432, 3861, 8907]"
20,11453706.12,327.9489373310504,4,"[8756, 1506, 5756, 3182]"
60,24742930.64,381.4211605294883,1,[19200]
40,18522353.8,396.39271867902005,1,[19200]
20,10703011.16,299.534062216398,3,"[12362, 3567, 3271]"
60,25198762.270000003,415.1743456197323,1,[19200]
40,18648223.509999998,385.34266829062904,4,"[7764, 872, 3438, 7126]"
20,11130524.29,323.08061912152885,4,"[10218, 5601, 1068, 2313]"
60,25295271.48,420.58146015350115,1,[19200]
40,18508649.950000003,388.12449568243034,3,"[15332, 2997, 871]"
20,10857404.52,301.78060860266663,1,[19200]
60,24902738.71,400.1981811335121,4,"[1673, 3119, 1657, 12751]"
40,18353469.990000002,371.745028253244,4,"[9466, 663, 7855, 1216]"
20,11075949.209999997,317.029963901127,2,"[2743, 16457]"
60,24850196.82,378.8735955755458,2,"[17265, 1935]"
40,18147663.15,378.11311601942157,1,[19200]
20,10787703.46,303.1074518049116,1,[19200]
60,24789882.4,399.2280275799264,2,"[11780, 7420]"
40,18278929.200000003,388.4403891560285,3,"[17845, 347, 1008]"
20,11361806.69,326.63367800664344,2,"[9647, 9553]"
60,24845861.09,355.02339225092413,1,[19200]
40,18764841.61,382.540784300357,2,"[5616, 13584]"
20,10794514.86,321.6654812737748,1,[19200]
60,24833080.380000003,397.51340758368565,2,"[1604, 17596]"
40,18175322.159999996,378.39178989490887,2,"[17880, 1320]"
20,11117232.38,318.3524075178325,4,"[10581, 1145, 2069, 5405]"
60,24987579.509999998,387.5347234789601,1,[19200]
40,18214573.17,372.301405883895,4,"[18182, 622, 128, 268]"
20,11555725.42,324.00673753901174,3,"[6925, 10076, 2199]"
60,25164172.630000003,396.66990793006966,4,"[4736, 13215, 851, 398]"
40,18663501.45,391.4589390342789,3,"[12884, 1459, 4857]"
20,11220119.34,312.7630804680877,2,"[13193, 6007]"
60,25167480.0,397.0,1,[19200]
40,18653935.259999998,412.8043882535004,2,"[9178, 10022]"
20,11094014.29,323.7150058963385,4,"[683, 1579, 12468, 4470]"
60,25358487.42,414.50441421046264,1,[19200]
40,18397407.509999998,370.50171259097493,1,[19200]
20,11602987.92,335.411452053595,1,[19200]
60,25270384.98,404.4385339895923,4,"[9598, 4299, 1809, 3494]"
40,18672666.130000003,376.82757445901063,1,[19200]
20,11300089.09,340.583746197319,3,"[17140, 857, 1203]"
60,24857915.85,405.1676193593786,3,"[11112, 2001, 6087]"
40,18095831.31,355.55853673324646,2,"[12381, 6819]"
20,11070800.620000001,336.6827533588928,2,"[5995, 13205]"
60,24943310.400000002,377.6477025458352,1,[19200]
40,18543256.07,383.5279447952133,1,[19200]
20,10640642.54,293.03055156495043,1,[19200]
60,25283628.54,403.15318762811455,3,"[15163, 1178, 2859]"
40,18466169.95,365.7385910758812,4,"[10899, 4621, 3482, 198]"
20,10631400.440000001,306.69088126421,4,"[9240, 5763, 3540, 657]"
60,24951210.25,391.14213562373095,3,"[6841, 1122, 11237]"
40,18729659.43,384.3196754204881,4,"[13140, 5029, 853, 178]"
20,11000215.2,315.13021791601324,3,"[19105, 26, 69]"
60,25152041.07,397.03140402796436,1,[19200]
40,19237374.310000002,403.45995035199763,1,[19200]
20,10852303.290000001,304.54570706486294,3,"[8343, 3289, 7568]"
60,25064249.580000002,411.602204492012,2,"[10624, 8576]"
40,18586922.16,401.0378363010529,4,"[730, 5212, 11441, 1817]"
20,10984487.46,330.63712938145596,4,"[2861, 355, 5035, 10949]"
60,24912866.16,391.27925527922037,4,"[9338, 619, 362, 8881]"
40,18387707.62,386.3105938022075,1,[19200]
20,10970928.48,325.60398836213943,2,"[18110, 1090]"
60,25149085.99,407.10479330285875,4,"[8450, 2718, 1248, 6784]"
40,18257685.24,373.40194972114097,1,[19200]
20,11321005.050000003,326.62515355517235,4,"[11887, 5315, 268, 1730]"
60,25385568.08,417.46052008923874,3,"[5788, 12040, 1372]"
40,18058077.82,355.336724897553,1,[19200]
20,11445660.74,299.04310660889894,4,"[7151, 1494, 10330, 225]"
60,25332277.82,405.55983188083843,4,"[2803, 15464, 509, 424]"
40,18634443.189999998,396.1093573710196,1,[19200]
20,10917952.559999999,311.35347744287634,4,"[12879, 5097, 401, 823]"
60,24831446.299999997,383.8688770949436,1,[19200]
40,18802524.130000003,389.61070070140397,1,[19200]
20,10930640.840000002,304.54503171155466,2,"[676, 18524]"
60,25390080.22,425.4459608442546,2,"[3915, 15285]"
40,18190531.43,360.13038995450336,1,[19200]
20,10832983.76,297.60673132456185,2,"[17752, 1448]"
60,25206825.62,416.9142914273309,2,"[12480, 6720]"
40,18588782.54,392.77283190085853,3,"[2882, 12345, 3973]"
20,11000333.319999998,319.6172216162591,2,"[2384, 16816]"
60,25383028.01,400.4646183135365,1,[19200]
40,18490954.52,400.70000268843313,1,[19200]
20,11260856.709999999,301.31688014596983,2,"[11963, 7237]"
60,25022443.95,385.16643690129865,2,"[3349, 15851]"
40,18671797.63,390.4033602756816,3,"[13206, 427, 5567]"
20,11147973.87,332.75002916755443,3,"[2685, 4373, 12142]"
60,25280730.65,416.105031433634,4,"[7930, 569, 3489, 7212]"
40,17952827.230000004,354.2803198574327,3,"[1500, 9535, 8165]"
20,11044611.450000001,321.1726839658421,3,"[5653, 8336, 5211]"
60,25024962.09,403.73640535519297,1,[19200]
40,18686112.06,415.80916922777556,4,"[4500, 9105, 2265, 3330]"
20,10745767.83,286.6223209220789,2,"[15568, 3632]"
60,25138847.619999997,406.343107805904,2,"[3446, 15754]"
40,18833431.77,382.49388688942827,3,"[2180, 5017, 12003]"
20,11346831.549999999,324.210189562554,1,[19200]
60,25301877.729999997,414.4207863418063,1,[19200]
40,18003508.830000002,386.94448914263455,3,"[15312, 15, 3873]"
20,10961264.93,314.3101050624141,1,[19200]
60,25505731.939999998,399.9629827504482,2,"[15100, 4100]"
40,18274231.93,393.4750232346783,1,[19200]
20,10621165.92,312.08533688260536,4,"[7946, 921, 2022, 8311]"
60,24970735.31,392.6516967399783,2,"[11639, 7561]"
40,18729659.63,384.63425883125973,2,"[16000, 3200]"
20,10748850.030000001,317.09609224074876,3,"[2553, 3166, 13481]"
60,25255332.43,395.45279870616093,2,"[8201, 10999]"
40,19019142.78,421.92348311743405,1,[19200]
20,10991838.01,314.76096122325134,3,"[6459, 12735, 6]"
60,25257481.929999996,413.6149208495552,2,"[5645, 13555]"
40,18601268.61,374.09943473868935,1,[19200]
20,11357031.05,345.62226612341817,4,"[4095, 3276, 7372, 4457]"
60,25443248.8,424.78203735501074,4,"[4818, 10665, 2541, 1176]"
40,18842134.81,409.0979230211794,4,"[18406, 494, 155, 145]"
20,11020231.6,304.30018656651475,2,"[12393, 6807]"
60,25385022.48,417.7269073238688,3,"[1010, 11482, 6708]"
40,18561601.310000002,388.0089257261219,2,"[11420, 7780]"
20,11268900.670000002,334.91996700927524,4,"[10112, 1502, 809, 6777]"
60,24908622.31,403.20010872776976,1,[19200]
40,18728722.5,393.8100200448955,2,"[1341, 17859]"
20,11393427.420000002,335.3309776543934,2,"[5204, 13996]"
60,25155569.18,414.1775672256974,3,"[14872, 2741, 1587]"
40,18834969.36,379.367127793433,4,"[18652, 21, 451, 76]"
20,11048584.780000001,300.59501462962317,2,"[11164, 8036]"
60,25181042.55,410.8565642315954,1,[19200]
40,18625114.22,383.60149717057936,2,"[6409, 12791]"
20,11644033.540000001,347.4458559567843,3,"[6803, 5126, 7271]"
60,25407114.34,430.09471504501414,4,"[16148, 2457, 231, 364]"
40,18616254.97,384.83254099657324,3,"[4242, 4830, 10128]"
20,11086957.58,319.7180288787047,1,[19200]
60,25266631.23,403.7607295091184,1,[19200]
40,18471670.1,380.1991692432415,3,"[1174, 10933, 7093]"
20,10917693.76,299.1844606313448,2,"[9045, 10155]"
60,25210678.12,414.85440427186006,4,"[7644, 1808, 2010, 7738]"
40,18882345.46,409.0410936006079,4,"[3756, 3655, 7417, 4372]"
20,11188062.98,309.56866482927046,4,"[16120, 2581, 219, 280]"
60,25272230.209999993,424.6444327784667,4,"[7543, 7028, 2330, 2299]"
40,18062633.490000002,348.9402435741488,1,[19200]
20,11192535.16,314.24037015596844,1,[19200]
60,24915510.130000003,399.1878705660192,4,"[12692, 3955, 916, 1637]"
40,18663352.53,382.6453054818464,4,"[2603, 6943, 6720, 2934]"
20,10691400.420000002,317.24744153818483,4,"[12085, 4317, 535, 2263]"
60,25275262.85,398.5305671138028,1,[19200]
40,18650087.81,393.90037462709097,4,"[9561, 457, 4200, 4982]"
20,11589295.299999999,322.01639456040834,4,"[15454, 2681, 905, 160]"
60,24892928.54,398.1139309111908,4,"[5004, 6565, 324, 7307]"
40,18513602.85,369.8489770403758,1,[19200]
20,11101969.31,308.4893359572913,3,"[7282, 11770, 148]"
60,24963320.77,396.4585696443261,2,"[14542, 4658]"
40,18763659.8,413.7113129595052,4,"[3589, 12099, 243, 3269]"
20,10658935.379999999,301.58293207276927,3,"[8676, 1162, 9362]"
60,24952286.330000002,387.61227385945693,4,"[3567, 8744, 1528, 5361]"
40,18589682.770000003,405.5562295835859,4,"[454, 11814, 4991, 1941]"
20,10807869.25,306.3838363837598,2,"[17834, 1366]"
60,24838273.520000003,397.36871297548726,1,[19200]
40,18404534.01,396.1519675196148,2,"[9164, 10036]"
20,10920564.360000001,314.8412300858801,2,"[14311, 4889]"
60,24858961.66,411.38787052726485,2,"[1938, 17262]"
40,18598248.29,380.07820981596876,2,"[10776, 8424]"
20,10981903.34,328.429461340631,3,"[4600, 2050, 12550]"
60,25193423.490000002,405.59359212967075,1,[19200]
40,18441957.95,385.113460153308,2,"[11879, 7321]"
20,10994432.58,285.2958548891669,2,"[14676, 4524]"
60,25555755.0,436.5,2,"[2370, 16830]"
40,18646562.900000006,408.1569206819728,4,"[9497, 6238, 1727, 1738]"
20,11582775.48,335.1472860815628,3,"[12011, 198, 6991]"
60,24980914.400000002,407.91583102254447,2,"[9772, 9428]"
40,17877782.02,348.21962651668605,3,"[12232, 1974, 4994]"
20,11425960.98,290.2653562761577,1,[19200]
60,25562794.32,404.8671583407251,4,"[17020, 2020, 138, 22]"
40,18566786.7,394.1003574156849,2,"[7341, 11859]"
20,10970429.17,329.43755987256793,4,"[4667, 12090, 665, 1778]"
60,24756138.43,380.315761881442,3,"[16012, 3019, 169]"
40,18465457.919999998,374.93919122555167,3,"[2934, 4710, 11556]"
20,11155284.61,305.822508825981,4,"[10029, 6963, 594, 1614]"
60,25165889.39,406.9028383991283,3,"[5812, 361, 13027]"
40,18089366.75,348.28312484501043,1,[19200]
20,11256557.77,335.33599364071665,1,[19200]
60,25295813.02,407.1555486301604,2,"[6070, 13130]"
40,18315114.75,363.3329527271535,3,"[11023, 3810, 4367]"
20,11039290.349999998,324.02173739225736,1,[19200]
60,25301016.75,416.14288899195503,3,"[1451, 9658, 8091]"
40,18434034.65,358.12535246692767,1,[19200]
20,11034496.620000001,322.8051655811782,3,"[2367, 2117, 14716]"
60,24924380.35,383.0740710212169,1,[19200]
40,18877171.18,394.96426376732455,3,"[7114, 3201, 8885]"
20,11097305.96,283.7958233731807,3,"[5511, 1920, 11769]"
60,25678869.240000002,429.40753412819913,4,"[6277, 11975, 814, 134]"
40,19306569.8,405.3783393541592,1,[19200]
20,10971708.53,295.1542642046013,2,"[7871, 11329]"
60,25423023.810000002,414.16205048058947,3,"[11511, 917, 6772]"
40,18871980.240000002,393.19569364812384,1,[19200]
20,11672746.91,315.72743269703807,2,"[5495, 13705]"
60,25163964.110000003,411.60391746866173,3,"[13589, 4158, 1453]"
40,18073674.21,362.70850037932183,1,[19200]
20,10890351.739999998,303.6660063029878,3,"[2282, 386, 16532]"
60,25372425.96,412.92829177723945,2,"[8858, 10342]"
40,18806382.279999997,405.15437489916076,4,"[11574, 9, 521, 7096]"
20,11600047.94,330.6927080284423,3,"[3973, 1084, 14143]"
60,25022637.439999998,396.55076735662504,3,"[3300, 12039, 3861]"
40,18074651.04,360.87351891260806,1,[19200]
20,11228719.549999999,328.4440212063413,2,"[18811, 389]"
60,25096350.92,403.92667530222434,1,[19200]
40,18379960.23,365.0196775454311,3,"[11730, 228, 7242]"
20,11154789.989999998,278.5496973961488,3,"[16798, 78, 2324]"
60,25209837.439999998,385.511466398728,1,[19200]
40,18608249.069999997,413.8612961725389,2,"[14081, 5119]"
20,11264080.31,314.36261460268133,1,[19200]
60,24923357.619999997,396.1238825198242,4,"[7087, 7114, 4024, 975]"
40,18807045.950000003,376.31104647345865,4,"[896, 4809, 12286, 1209]"
20,10944058.53,302.10859927899463,3,"[18247, 631, 322]"
60,25146434.25,396.41685139370486,1,[19200]
40,18490750.04,387.6275092800614,2,"[4462, 14738]"
20,11086601.200000001,324.720607929099,4,"[2922, 553, 9466, 6259]"
60,24853429.12,389.69283208474934,3,"[12705, 882, 5613]"
40,19129215.810000002,421.6509716980849,2,"[10649, 8551]"
20,11673295.91,331.28878998089283,4,"[6212, 7201, 1899, 3888]"
60,25302275.12,399.9426263503183,2,"[16794, 2406]"
40,18270826.27,367.61769203083566,1,[19200]
20,11188351.01,330.77204738618263,4,"[8773, 1791, 412, 8224]"
60,24852387.11,385.57659096600815,2,"[2667, 16533]"
40,18799042.990000002,407.8293166859393,2,"[6363, 12837]"
20,11300652.03,310.9372929403615,2,"[867, 18333]"
60,25291581.500000004,407.86606874731854,1,[19200]
40,18343878.48,379.25830193933496,4,"[7211, 11141, 133, 715]"
20,10945141.52,327.4625956495089,3,"[8481, 185, 10534]"
60,25111881.29,394.77968709869566,2,"[12927, 6273]"
40,18640146.36,400.98997750620424,1,[19200]
20,11051209.370000001,315.76610353789033,4,"[5756, 11682, 1489, 273]"
60,25097714.540000003,383.45370769914103,2,"[13662, 5538]"
40,18709726.92,403.5207972893961,3,"[12343, 5052, 1805]"
20,11214825.0,330.0,1,[19200]
60,25259343.450000003,408.33019257273617,1,[19200]
40,18728830.290000003,412.7703978123549,3,"[15043, 2159, 1998]"
20,11511976.31,309.5089257261219,2,"[7845, 11355]"
60,25172913.43,414.37000488229404,4,"[12484, 4344, 127, 2245]"
40,17987288.490000002,372.96157088521426,1,[19200]
20,11388777.25,339.34240629036043,2,"[19164, 36]"
60,24887852.619999997,385.1448171792449,1,[19200]
40,18908688.650000002,415.20447777573327,2,"[11015, 8185]"
20,10397785.639999999,284.19282455363594,2,"[9489, 9711]"
60,24577221.38,370.52840450573126,1,[19200]
40,18597554.190000005,392.9132604202692,2,"[1137, 18063]"
20,11138467.870000001,331.3331639502798,4,"[3031, 6469, 977, 8723]"
60,25432694.470000003,415.37215729009023,3,"[16095, 1021, 2084]"
40,18509967.619999997,387.99633823025164,3,"[10628, 5115, 3457]"
20,10864441.889999999,303.9267495506174,2,"[18215, 985]"
60,25353081.07,405.2073389470201,3,"[12349, 3355, 3496]"
40,18465535.9,398.46969649661526,3,"[8940, 1946, 8314]"
20,11386780.44,326.0080818417282,3,"[15026, 29, 4145]"
60,24990091.39,418.5269842593203,1,[19200]
40,18183224.34,384.20694109667784,2,"[10558, 8642]"
20,10830357.77,305.1298570240273,4,"[18677, 349, 51, 123]"
60,24811976.97,386.2999351030014,1,[19200]
40,18560418.140000004,377.6856279374605,3,"[4778, 851, 13571]"
20,11306890.46,335.2616364210503,2,"[10136, 9064]"
60,25470086.95,400.5809352027516,1,[19200]
40,18537516.67,367.00580929256876,3,"[9959, 1563, 7678]"
20,11251810.629999999,306.35839011345,4,"[7397, 11693, 75, 35]"
60,25088865.259999998,387.7166119151831,1,[19200]
40,18613352.39,388.00291876604473,2,"[7828, 11372]"
20,11008025.08,317.24750638865544,1,[19200]
60,25494882.009999998,438.7046999107196,2,"[14102, 5098]"
40,18333849.27,385.7320405050616,4,"[4169, 1276, 6715, 7040]"
20,11423009.670000002,321.7360891562644,1,[19200]
60,25426917.49,430.06637297521075,4,"[10315, 7127, 1588, 170]"
40,17951034.48,346.6648345058367,3,"[6664, 10482, 2054]"
20,11252771.420000002,309.13252154958684,3,"[5024, 86, 14090]"
60,25579585.060000002,428.8185640642152,2,"[10015, 9185]"
40,18574076.52,372.6329064670899,2,"[12810, 6390]"
20,10826494.870000001,316.8411964432783,3,"[16526, 288, 2386]"
60,25306450.52,418.21678690556206,1,[19200]
40,18294450.13,378.3374205408696,2,"[14270, 4930]"
20,10708032.690000001,298.79925620090495,2,"[5531, 13669]"
60,25326968.18,398.80209951206444,1,[19200]
40,18626784.35,427.0941464822027,3,"[1146, 8388, 9666]"
20,11082167.17,324.01667122242065,4,"[16991, 1388, 746, 75]"
60,25367435.95,409.09016994374946,2,"[1209, 17991]"
40,18295399.6,364.3081397640172,4,"[1029, 1026, 13705, 3440]"
20,11624714.799999999,340.3477593882988,1,[19200]
60,25159332.369999997,407.51321524847395,1,[19200]
40,18864613.53,401.19631873687854,3,"[7248, 10734, 1218]"
20,11201582.54,326.74645037299064,3,"[17346, 1188, 666]"
60,25299642.82,398.2746427912988,2,"[2068, 17132]"
40,18334145.16,364.190180109419,1,[19200]
20,11094538.69,325.9969987944744,4,"[628, 8906, 3197, 6469]"
60,24938534.03,373.99885556424994,2,"[4991, 14209]"
40,18776322.9,397.4629120178363,3,"[4655, 11170, 3375]"
20,10700285.94,310.304523064863,3,"[17158, 1424, 618]"
60,24954945.490000002,402.7824043455139,1,[19200]
40,18768226.03,378.6807944935135,1,[19200]
20,11165753.639999999,351.62047496347986,3,"[3083, 9371, 6746]"
60,25639396.79,423.6016159452463,3,"[9774, 648, 8778]"
40,18563045.050000004,394.89492613001335,1,[19200]
20,10868995.96,303.23428918207503,1,[19200]
60,25475169.15,411.06024654054437,2,"[8814, 10386]"
