variant,Totalvalue,Vrijstand,waterPieces,waterarea
60,23122887.03,275.5718891,1,[19200]
60,23122758.73,262.6775672,4,"[1520, 1447, 6084, 10149]"
60,23121509.87,279.5239175,4,"[11914, 1124, 3513, 2649]"
60,23120652.96,274.7058245,1,[19200]
60,23120565.11,282.4325106,4,"[3580, 5859, 5690, 4071]"
60,23120439.38,279.4700801,4,"[5640, 8637, 3018, 1905]"
60,23120375.86,268.2196628,3,"[17056, 1764, 380]"
60,23120371.69,259.0180605,3,"[6007, 3144, 10049]"
60,23120259.42,277.7216744,3,"[15396, 3460, 344]"
60,23120055.89,263.802269,3,"[12393, 6615, 192]"
60,23119709.54,280.5801688,3,"[8962, 1766, 8472]"
60,23119557.39,274.0389928,3,"[16770, 2094, 336]"
60,23119431.28,267.6129186,3,"[16351, 1510, 1339]"
60,23119330.61,277.5889851,1,[19200]
60,23119295.61,271.612669,4,"[12597, 3418, 159, 3026]"
60,23118959.23,262.8211691,4,"[15704, 2435, 681, 380]"
60,23118545.52,276.885383,2,"[2041, 17159]"
60,23118449.37,273.8455408,3,"[2874, 2271, 14055]"
60,23118380.43,283.0902702,3,"[15059, 1356, 2785]"
60,23118358.23,279.1311339,3,"[16377, 243, 2580]"
60,23118282.33,266.9856532,3,"[13904, 3255, 2041]"
60,23118023.23,270.8889756,2,"[10141, 9059]"
60,23117966.6,270.6907437,4,"[5620, 9414, 3644, 522]"
60,23117884.46,269.4275977,3,"[12338, 3253, 3609]"
60,23117864.31,270.3137056,4,"[17991, 113, 410, 686]"
60,23117747.99,271.5718443,3,"[11036, 4211, 3953]"
60,23117637.42,259.2013735,3,"[16485, 963, 1752]"
60,23117337.87,275.7401923,2,"[4336, 14864]"
60,23117243.54,274.1198168,2,"[6038, 13162]"
60,23117234.56,277.1778616,4,"[3372, 10975, 1180, 3673]"
60,23117229.18,261.922159,4,"[11946, 1207, 4674, 1373]"
60,23117167.11,283.0113578,4,"[8004, 6888, 402, 3906]"
60,23116847.84,277.325928,4,"[4878, 11245, 1589, 1488]"
60,23116845.34,274.5607992,2,"[11926, 7274]"
60,23116598.25,277.8076903,4,"[8546, 9923, 459, 272]"
60,23116260.56,274.6028252,2,"[508, 18692]"
60,23116128.45,265.3723332,1,[19200]
60,23115851.33,263.3160169,2,"[18978, 222]"
60,23115814.84,273.5257432,2,"[5744, 13456]"
60,23115464.42,273.377936,2,"[1744, 17456]"
60,23115394.29,268.6120963,2,"[747, 18453]"
60,23115267.97,273.8496535,4,"[9011, 2564, 1645, 5980]"
60,23115196.76,272.7873015,1,[19200]
60,23115145.05,278.7984909,1,[19200]
60,23115142.12,266.1336306,2,"[1476, 17724]"
60,23114927.43,273.9151729,1,[19200]
60,23114883.39,271.4864692,4,"[16143, 2429, 513, 115]"
60,23114794.3,270.1585642,2,"[5197, 14003]"
60,23114742.21,274.258123,2,"[12970, 6230]"
60,23114330.51,275.6578813,1,[19200]
60,23114310.09,269.789728,3,"[12414, 4923, 1863]"
60,23114086.28,264.8180835,3,"[16216, 1988, 996]"
60,23113706.92,269.2914759,1,[19200]
60,23113487.36,272.476294,2,"[14798, 4402]"
60,23113477.28,269.2285882,1,[19200]
60,23113185.51,278.5046312,2,"[17067, 2133]"
60,23113036.77,270.3227067,4,"[5545, 433, 4982, 8240]"
60,23112601.75,263.2621159,2,"[7830, 11370]"
60,23112544.13,276.6478151,3,"[9947, 4209, 5044]"
60,23112437.06,271.8282231,1,[19200]
60,23112423.82,275.8654911,4,"[3131, 13625, 237, 2207]"
60,23112297.95,283.1520154,1,[19200]
60,23112085.47,271.9129628,1,[19200]
60,23111812.06,271.2086204,1,[19200]
60,23111668.83,274.4539964,3,"[2004, 7995, 9201]"
60,23111468.09,277.2377879,2,"[14822, 4378]"
60,23110919.19,272.6934488,1,[19200]
60,23110793.78,272.7250713,4,"[6061, 1184, 2139, 9816]"
60,23110763.98,266.5760538,2,"[18467, 733]"
60,23110596.49,262.5551134,1,[19200]
60,23110587.67,273.9954187,2,"[7741, 11459]"
60,23110571.43,274.6957107,4,"[832, 15740, 59, 2569]"
60,23110531.48,281.5201621,2,"[4735, 14465]"
60,23110094.56,268.7869166,1,[19200]
60,23110005.31,264.9875588,1,[19200]
60,23109801.41,275.6661645,4,"[8713, 6639, 1138, 2710]"
60,23109534.4,261.1059381,4,"[4322, 12103, 2455, 320]"
60,23109411.16,275.7210934,3,"[7433, 10575, 1192]"
60,23109358.78,266.7629944,4,"[15204, 1229, 2599, 168]"
60,23108619.68,264.796815,3,"[7779, 9794, 1627]"
60,23108369.61,276.2836937,4,"[5495, 4345, 3898, 5462]"
60,23108074.66,272.666576,1,[19200]
60,23107930.07,271.785436,2,"[13622, 5578]"
60,23107922.67,258.3899755,2,"[13257, 5943]"
60,23107774.31,269.6670171,1,[19200]
60,23107627.51,273.7729764,4,"[4405, 190, 3628, 10977]"
60,23107551.51,264.0829871,1,[19200]
60,23107542.47,284.6400549,3,"[1397, 13743, 4060]"
60,23107222.12,274.9863891,2,"[17310, 1890]"
60,23107133.36,271.1260033,3,"[13008, 2763, 3429]"
60,23107055.47,265.3951897,2,"[286, 18914]"
60,23107002.97,286.5622577,4,"[2135, 8825, 7994, 246]"
60,23106658.16,268.4862141,2,"[5695, 13505]"
60,23106146.63,279.9690603,1,[19200]
60,23106137.65,275.4435516,2,"[11349, 7851]"
60,23106126.17,276.3670474,4,"[11401, 595, 3978, 3226]"
60,23106066.24,281.8931881,2,"[2726, 16474]"
60,23105716.18,271.7010516,2,"[5053, 14147]"
60,23105339.96,268.5666628,2,"[7980, 11220]"
60,23105094.91,274.0079829,4,"[18362, 579, 42, 217]"
60,23104639.5,270.1151039,4,"[677, 8300, 1735, 8488]"
60,23104475.13,272.4040196,4,"[4638, 4538, 6699, 3325]"
60,23104082.65,281.9321775,4,"[9963, 126, 2510, 6601]"
60,23103890.18,279.542382,3,"[17503, 357, 1340]"
60,23103446.1,277.9900708,3,"[15841, 692, 2667]"
60,23103408.79,264.5464173,1,[19200]
60,23103209.49,265.3054941,3,"[10421, 6518, 2261]"
60,23103155.31,270.9649487,1,[19200]
60,23102933.94,265.3121443,4,"[13555, 5235, 86, 324]"
60,23102835.44,274.2485032,2,"[16103, 3097]"
60,23102783.82,276.2819519,2,"[15396, 3804]"
60,23102428.88,264.7704611,2,"[1160, 18040]"
60,23102080.42,263.79255,1,[19200]
60,23102045.08,280.8178347,1,[19200]
60,23102042.79,276.1616933,1,[19200]
60,23101609.76,270.9628888,4,"[11519, 4659, 2033, 989]"
60,23101590.58,262.9555341,3,"[424, 10602, 8174]"
60,23101517.81,268.725758,4,"[1573, 16477, 650, 500]"
60,23101388.55,274.1097722,2,"[7690, 11510]"
60,23101142.32,270.6079189,3,"[11802, 3468, 3930]"
60,23101004.32,270.3304066,3,"[3898, 163, 15139]"
60,23100969.81,278.455533,3,"[1188, 3374, 14638]"
60,23100923.15,269.8090609,3,"[11701, 7059, 440]"
60,23100693.18,280.0615785,4,"[15336, 3712, 106, 46]"
60,23100615.49,271.4129338,4,"[10191, 3511, 1075, 4423]"
60,23100493.36,278.1332199,1,[19200]
60,23100410.34,274.9811511,1,[19200]
60,23100205,270.7433868,4,"[14410, 3052, 1333, 405]"
60,23100199.8,276.2582352,3,"[9769, 8179, 1252]"
60,23100158.89,274.2522922,1,[19200]
60,23100017.76,276.5254444,1,[19200]
60,23099997.69,264.7286622,2,"[18265, 935]"
60,23099618.38,270.9427708,4,"[6029, 4099, 1185, 7887]"
60,23099489.78,269.1771197,2,"[8696, 10504]"
60,23099471.58,261.6822579,2,"[6386, 12814]"
60,23099196.87,273.5273004,4,"[1848, 4863, 9117, 3372]"
60,23099038.39,277.6114317,2,"[7304, 11896]"
60,23099007.3,273.3465374,4,"[5131, 11183, 2696, 190]"
60,23098737.69,279.5558686,1,[19200]
60,23098463.47,278.0379743,3,"[4166, 13095, 1939]"
60,23098020.29,268.3098376,3,"[1496, 5554, 12150]"
60,23097882.56,279.7847859,4,"[1327, 4376, 11163, 2334]"
60,23097552.53,269.1618358,2,"[25, 19175]"
60,23097528.85,276.2388787,2,"[11616, 7584]"
60,23097446.14,282.1574526,4,"[8785, 8319, 1076, 1020]"
60,23096573.62,275.4058412,1,[19200]
60,23096470.35,275.1794015,2,"[18342, 858]"
60,23096462.99,273.6245045,2,"[272, 18928]"
60,23095903.9,266.4885052,1,[19200]
60,23095888,266.2647614,2,"[4383, 14817]"
60,23095807.68,271.613839,1,[19200]
60,23095571.81,263.6670479,3,"[13279, 1351, 4570]"
60,23095531.02,263.1578368,4,"[18604, 66, 430, 100]"
60,23095318.39,270.8295534,4,"[18665, 476, 42, 17]"
60,23095271.14,270.9880985,3,"[1010, 14450, 3740]"
60,23094928.17,270.9316958,1,[19200]
60,23094796.24,278.0235268,1,[19200]
60,23094722.45,268.7339996,1,[19200]
60,23094441.47,264.0775146,2,"[13966, 5234]"
60,23094368.53,263.9295269,3,"[18656, 388, 156]"
60,23094204.83,273.2951001,2,"[17221, 1979]"
60,23093927.12,273.0627575,3,"[14989, 164, 4047]"
60,23093661.19,276.1853634,1,[19200]
60,23093503.94,249.744645,4,"[18717, 354, 53, 76]"
60,23093125.08,273.1118164,1,[19200]
60,23092900.71,281.9705261,3,"[18403, 569, 228]"
60,23092856.91,269.1967089,2,"[9160, 10040]"
60,23092780.96,263.6012815,2,"[1087, 18113]"
60,23092458.58,283.6732566,1,[19200]
60,23092454.58,264.5391353,3,"[1871, 2394, 14935]"
60,23092359.86,281.8432589,4,"[11879, 861, 6423, 37]"
60,23092120.61,263.193596,2,"[7948, 11252]"
60,23092103.77,275.4211665,3,"[17736, 1443, 21]"
60,23091702.05,261.1935332,3,"[9838, 1784, 7578]"
60,23091524.71,262.1729272,1,[19200]
60,23091453.96,278.3096744,4,"[10450, 2503, 1558, 4689]"
60,23091347.73,258.4446302,1,[19200]
60,23091218.46,267.4006253,1,[19200]
60,23091183.59,278.4088426,3,"[336, 11676, 7188]"
60,23090410.67,277.3277441,3,"[14754, 1282, 3164]"
60,23090325.1,284.6646482,2,"[7023, 12177]"
60,23090293.02,273.2625605,1,[19200]
60,23089536.07,258.3269745,1,[19200]
60,23089535.82,267.7941191,4,"[3558, 10636, 4608, 398]"
60,23089236.03,265.476762,4,"[17493, 1244, 366, 97]"
60,23089211.56,267.547532,4,"[16734, 2017, 230, 219]"
60,23089201.19,265.3814426,1,[19200]
60,23088955.99,269.3616756,3,"[12932, 1906, 4362]"
60,23088653.75,267.9009214,4,"[5266, 808, 2505, 10621]"
60,23088633.41,268.0161318,3,"[1034, 8250, 9916]"
60,23088094.24,275.4189941,1,[19200]
60,23087703.72,277.2852607,1,[19200]
60,23087356.32,265.5156098,1,[19200]
60,23086997.12,270.7453391,2,"[10712, 8488]"
60,23086877.3,268.8031307,4,"[11158, 2722, 3234, 2086]"
60,23086373.7,252.4688916,1,[19200]
60,23086232.71,268.1728994,3,"[2253, 15360, 1587]"
60,23086177.67,272.1559945,4,"[663, 2569, 1233, 14735]"
60,23086036.2,278.1365884,3,"[12858, 1210, 5132]"
60,23086005.32,264.4504701,2,"[69, 19131]"
60,23085957.89,279.8719273,3,"[8913, 1612, 8675]"
60,23085949.9,271.4325717,1,[19200]
60,23085911.67,274.8914553,1,[19200]
60,23085654.61,270.6695981,4,"[140, 11077, 2787, 5196]"
60,23085089.27,269.5493969,2,"[13145, 6055]"
60,23084782.04,290.0761662,1,[19200]
60,23084678.85,271.7228707,2,"[15692, 3508]"
60,23084395.86,276.8881036,4,"[7883, 3768, 708, 6841]"
60,23084148.27,268.4512903,2,"[17578, 1622]"
60,23084031.66,264.0502296,1,[19200]
60,23083981.85,269.0373214,2,"[1720, 17480]"
60,23083841.09,269.358014,1,[19200]
60,23083812.91,278.4917665,4,"[7302, 7007, 537, 4354]"
60,23083429.53,265.8254288,3,"[8935, 2608, 7657]"
60,23083147.45,271.8791579,3,"[18784, 171, 245]"
60,23081798.2,272.2004724,1,[19200]
60,23081615.01,278.664206,1,[19200]
60,23081323.61,274.5008986,3,"[9461, 6195, 3544]"
60,23081258.22,273.0041116,1,[19200]
60,23081243.9,265.8396382,1,[19200]
60,23081039.35,277.2281085,4,"[15788, 1808, 400, 1204]"
60,23081016.2,262.727324,3,"[10934, 2002, 6264]"
60,23080938.26,263.6769132,2,"[11501, 7699]"
60,23080860.18,270.1850757,1,[19200]
60,23080695.47,264.0769275,2,"[6303, 12897]"
60,23080538.47,269.9537062,1,[19200]
60,23080422.36,256.1390019,1,[19200]
60,23080066.94,264.2944276,4,"[1274, 1644, 9316, 6966]"
60,23079960.12,255.4515304,2,"[5283, 13917]"
60,23079917.84,269.9912326,4,"[19078, 27, 46, 49]"
60,23079554.07,267.9615505,1,[19200]
60,23079351.9,273.1232695,2,"[13331, 5869]"
60,23079092.16,259.3210371,3,"[4198, 7118, 7884]"
60,23078927.27,264.9042686,3,"[2510, 1363, 15327]"
60,23078694.38,274.2149914,4,"[11829, 3608, 520, 3243]"
60,23078420.22,271.0514881,2,"[3788, 15412]"
60,23078363.4,266.4639771,2,"[3592, 15608]"
60,23077856.25,275.5371389,1,[19200]
60,23077162.72,276.8592998,1,[19200]
60,23077053.46,268.3843051,1,[19200]
60,23077001.56,267.3738448,2,"[13250, 5950]"
60,23076857.84,267.4332398,1,[19200]
60,23076677.01,259.7779427,3,"[3414, 15589, 197]"
60,23076676.68,268.2788712,1,[19200]
60,23076607.9,268.0441197,3,"[12589, 6211, 400]"
60,23076486.58,268.6143939,1,[19200]
60,23075987.75,268.250531,4,"[7924, 3144, 5291, 2841]"
60,23075863.72,267.7319321,3,"[16691, 1217, 1292]"
60,23075514.5,277.3860258,4,"[4254, 3724, 5216, 6006]"
60,23075196.61,270.3458288,1,[19200]
60,23075138.19,265.0803738,2,"[17145, 2055]"
60,23074640.72,277.3145558,3,"[15845, 3179, 176]"
60,23074555.61,275.0388217,4,"[6466, 9126, 3235, 373]"
60,23074281.56,272.9808116,4,"[17247, 1182, 297, 474]"
60,23074184.45,270.8303957,3,"[18120, 124, 956]"
60,23074160.6,262.7661473,2,"[19152, 48]"
60,23074037.57,271.5164861,3,"[8698, 9195, 1307]"
60,23073600.87,265.5830244,2,"[16658, 2542]"
60,23073423.23,275.698039,2,"[3977, 15223]"
60,23073399.98,269.4162937,1,[19200]
60,23073332.29,255.9695638,2,"[17417, 1783]"
60,23073191.72,263.8519619,3,"[18225, 694, 281]"
60,23072607.53,273.417969,1,[19200]
60,23072585.07,277.6076021,4,"[5083, 7220, 2988, 3909]"
60,23072353.4,265.6178065,4,"[17504, 663, 83, 950]"
60,23072134.03,256.2823817,1,[19200]
60,23072059.64,273.9762629,3,"[16285, 2137, 778]"
60,23071982.64,266.7409671,2,"[2898, 16302]"
60,23071573.67,271.4370273,3,"[2497, 16227, 476]"
60,23071414.13,267.1707929,4,"[4601, 1804, 3198, 9597]"
60,23071216.09,267.2937371,4,"[5571, 11709, 53, 1867]"
60,23070639.82,280.1061406,2,"[16156, 3044]"
60,23070457.85,263.1357779,4,"[6147, 901, 8876, 3276]"
60,23070072.32,264.355392,3,"[767, 902, 17531]"
60,23069910.09,273.3728125,3,"[3752, 3229, 12219]"
60,23069191.77,254.9300024,2,"[18540, 660]"
60,23068638.25,269.121296,4,"[16846, 78, 342, 1934]"
60,23068617.94,269.6342689,1,[19200]
60,23068584.18,270.1092498,4,"[15613, 1573, 1399, 615]"
60,23068371.11,260.2598198,3,"[15943, 2616, 641]"
60,23068276.84,275.6268624,1,[19200]
60,23068241.96,266.7821978,1,[19200]
60,23068206.45,276.8902385,2,"[12272, 6928]"
60,23067967.73,267.1939034,1,[19200]
60,23067710.92,272.0103978,4,"[15529, 2771, 258, 642]"
60,23067569.66,260.0744527,1,[19200]
60,23067322.68,257.6121216,2,"[8030, 11170]"
60,23066313.01,258.0449456,1,[19200]
60,23066049.99,265.7474537,2,"[6329, 12871]"
60,23066043.06,267.3416641,2,"[7716, 11484]"
60,23065477.16,272.4529858,3,"[18116, 677, 407]"
60,23065437.58,274.237799,1,[19200]
60,23065026.99,271.542784,4,"[11475, 3821, 1093, 2811]"
60,23064647.95,262.4398877,3,"[10157, 12, 9031]"
60,23064224.72,261.0948622,2,"[7714, 11486]"
60,23064223.77,272.442743,4,"[2517, 5986, 3020, 7677]"
60,23063979.51,281.2711831,2,"[9500, 9700]"
60,23063817.07,265.2912505,1,[19200]
60,23063759.99,270.4921236,3,"[17001, 209, 1990]"
60,23063669.61,269.3308706,2,"[6493, 12707]"
60,23063330.88,263.7474751,1,[19200]
60,23062756.6,273.8957688,4,"[13562, 4554, 520, 564]"
60,23062491.8,271.7077909,1,[19200]
60,23062154.21,272.0486092,3,"[11727, 2070, 5403]"
60,23061873.47,269.6018979,1,[19200]
60,23061830.8,280.7251642,3,"[3168, 10970, 5062]"
60,23061636.76,267.5319756,4,"[1835, 16425, 554, 386]"
60,23061614.08,276.3779502,2,"[18642, 558]"
60,23061499.17,253.347673,3,"[2830, 5731, 10639]"
60,23061440.69,264.6333088,2,"[3944, 15256]"
60,23060853.86,273.3387198,1,[19200]
60,23060574.32,262.7774572,4,"[1835, 9172, 3774, 4419]"
60,23060514.47,283.7503907,2,"[3500, 15700]"
60,23060273.33,272.7644075,3,"[5105, 566, 13529]"
60,23060259.61,282.8103802,1,[19200]
60,23059722.39,265.8855887,3,"[3728, 2207, 13265]"
60,23059630.1,262.6857312,1,[19200]
60,23059368.58,279.8377338,4,"[1526, 197, 2175, 15302]"
60,23059231.27,263.1992922,2,"[4619, 14581]"
60,23058664.3,272.439881,1,[19200]
60,23058521.09,269.3311797,4,"[15032, 274, 2530, 1364]"
60,23058414.76,256.9639989,3,"[13733, 2349, 3118]"
60,23058392.81,259.6975081,2,"[500, 18700]"
60,23058233.78,279.9173186,3,"[1844, 11914, 5442]"
60,23058230.94,271.8469256,2,"[11471, 7729]"
60,23058054.8,263.3511777,1,[19200]
60,23058004.68,258.3005376,4,"[15755, 515, 463, 2467]"
60,23057597.14,271.755194,2,"[2806, 16394]"
60,23057152.52,254.8524162,4,"[13538, 5559, 70, 33]"
60,23056909.18,276.57342,2,"[14781, 4419]"
60,23056583.24,269.3292275,2,"[15264, 3936]"
60,23056554.64,256.3309519,3,"[7137, 9902, 2161]"
60,23056453.57,266.0915745,4,"[17065, 374, 719, 1042]"
60,23055788.48,259.0109665,2,"[2279, 16921]"
60,23055657.63,263.9352202,1,[19200]
60,23055451.8,270.8159955,1,[19200]
60,23055422.9,264.2545827,3,"[3007, 4195, 11998]"
60,23055300.16,264.0295916,1,[19200]
60,23055240,274.5,4,"[14670, 964, 1236, 2330]"
60,23055054.09,266.0450071,1,[19200]
60,23054644.44,268.2413666,3,"[1031, 4773, 13396]"
60,23054542.23,269.7395611,4,"[18209, 568, 414, 9]"
60,23054478.79,265.1038597,4,"[12151, 6407, 611, 31]"
60,23054385,270.5,4,"[8251, 164, 5939, 4846]"
60,23053929.76,269.7211683,1,[19200]
60,23053923.42,272.0899476,1,[19200]
60,23053092.69,269.9801823,2,"[13974, 5226]"
60,23052981.25,269.1334541,3,"[5716, 7918, 5566]"
60,23052884.13,267.7477316,3,"[14640, 4532, 28]"
60,23052562.7,277.9798058,4,"[15911, 1999, 881, 409]"
60,23052513.39,271.5029143,3,"[13984, 824, 4392]"
60,23052507.1,270.4469012,1,[19200]
60,23052383.8,266.0875887,1,[19200]
60,23051853.05,273.0447327,1,[19200]
60,23051611.67,269.5714063,1,[19200]
60,23051550.89,259.3058281,3,"[6094, 8361, 4745]"
60,23051461.55,258.6865197,4,"[19103, 38, 42, 17]"
60,23051421.72,257.7634714,2,"[9610, 9590]"
60,23051060.07,268.4336417,1,[19200]
60,23050935.56,256.6521537,4,"[13798, 2429, 2861, 112]"
60,23050519.36,258.9065553,2,"[12903, 6297]"
60,23050486.55,277.7431656,4,"[18605, 53, 198, 344]"
60,23050426.17,257.8517898,2,"[9623, 9577]"
60,23050199.92,267.9458535,2,"[363, 18837]"
60,23050122.39,261.5830072,2,"[1784, 17416]"
60,23049881.84,268.6334597,4,"[17728, 1285, 46, 141]"
60,23049716.05,280.207743,3,"[9880, 130, 9190]"
60,23049711.9,266.6343368,1,[19200]
60,23049705.36,271.4954448,1,[19200]
60,23049394.01,271.5807578,1,[19200]
60,23049303.6,272.5263736,2,"[12207, 6993]"
60,23049192.75,273.4878763,2,"[10914, 8286]"
60,23049154.81,254.1214901,1,[19200]
60,23048988.67,282.6950055,2,"[6152, 13048]"
60,23048802.62,271.1201172,3,"[7931, 5689, 5580]"
60,23048780.79,263.5946897,2,"[10433, 8767]"
60,23048711.6,264.3962414,4,"[15057, 3475, 306, 362]"
60,23048604.74,268.5899503,1,[19200]
60,23048585.2,270.8850431,4,"[17829, 6, 596, 769]"
60,23048533.14,271.9971304,2,"[15906, 3294]"
60,23048369.5,267.8817357,4,"[13276, 5531, 119, 274]"
60,23047936.8,273.6975218,4,"[3602, 3376, 6398, 5824]"
60,23047887.16,262.125983,1,[19200]
60,23047672.92,273.628408,3,"[18942, 55, 203]"
60,23047553.81,260.7255915,1,[19200]
60,23047510.64,264.9262467,3,"[6440, 7633, 5127]"
60,23047431.43,271.3594198,4,"[4072, 10936, 3189, 1003]"
60,23047338.71,266.7818801,1,[19200]
60,23047291.23,261.3156636,3,"[19142, 46, 12]"
60,23047077.15,258.6804241,3,"[9786, 6812, 2602]"
60,23046914.27,258.7117189,3,"[9952, 1828, 7420]"
60,23046605.8,267.600719,3,"[17181, 1869, 150]"
60,23046567.46,261.1611824,4,"[13508, 4187, 245, 1260]"
60,23046137.93,267.074357,1,[19200]
60,23046134.43,277.465323,4,"[11013, 1047, 5241, 1899]"
60,23046054.09,266.7901203,4,"[11631, 6495, 12, 1062]"
60,23045963.26,266.0445914,1,[19200]
60,23045870.27,273.6245155,3,"[12671, 1855, 4674]"
60,23045273.74,273.9501363,3,"[12875, 3381, 2944]"
60,23044835.32,265.5803229,2,"[11697, 7503]"
60,23044542.7,268.6773111,2,"[18262, 938]"
60,23044298.29,260.2870699,3,"[18614, 585, 1]"
60,23044280.17,278.3496842,3,"[3674, 1101, 14425]"
60,23043836.13,271.1589105,3,"[8145, 241, 10814]"
60,23043801.98,263.6313383,4,"[8970, 653, 2264, 7313]"
60,23043491.2,272.9083269,3,"[6855, 2609, 9736]"
60,23043227.48,263.5723355,1,[19200]
60,23042689.7,269.8785605,1,[19200]
60,23042306.92,277.2956849,2,"[18035, 1165]"
60,23041766,261.7008771,2,"[19170, 30]"
60,23041763.63,266.4833233,4,"[18309, 413, 392, 86]"
60,23041753.49,272.4054274,4,"[9439, 2349, 1347, 6065]"
60,23041566.44,260.7726736,2,"[5864, 13336]"
60,23041537.54,269.7023368,3,"[19016, 108, 76]"
60,23041511.75,264.8059224,1,[19200]
60,23041322.6,268.158193,1,[19200]
60,23041194.64,261.0112605,1,[19200]
60,23041160.09,270.4664622,3,"[186, 5921, 13093]"
60,23041117.86,267.1981371,2,"[56, 19144]"
60,23040992.37,271.1387919,1,[19200]
60,23040936.66,272.5965942,3,"[15312, 338, 3550]"
60,23040887.94,265.8124412,3,"[18966, 29, 205]"
60,23040269.77,275.91451,4,"[10743, 1686, 3096, 3675]"
60,23040264.1,273.2211683,1,[19200]
60,23040184.84,269.9958935,4,"[4227, 1887, 11187, 1899]"
60,23039798.17,281.9030352,2,"[14798, 4402]"
60,23039256.25,268.1938586,1,[19200]
60,23039177.41,267.5677215,2,"[3091, 16109]"
60,23039000.52,263.7093446,1,[19200]
60,23038830.03,260.9013108,1,[19200]
60,23038775.78,254.4230297,3,"[5876, 2726, 10598]"
60,23038621.44,267.6004764,4,"[17258, 1744, 131, 67]"
60,23038596.51,259.1643823,1,[19200]
60,23038248.84,270.4480362,4,"[15393, 416, 3155, 236]"
60,23038028.39,265.1824664,1,[19200]
60,23037919.84,269.7739149,4,"[3563, 576, 11415, 3646]"
60,23037694.04,275.0808451,1,[19200]
60,23037435,265.1245353,2,"[18768, 432]"
60,23037401.23,262.5498756,1,[19200]
60,23036654.63,265.9781587,2,"[940, 18260]"
60,23036644.09,264.5632265,2,"[11641, 7559]"
60,23036506.9,265.1979788,1,[19200]
60,23036433.52,259.3853359,1,[19200]
60,23036138.71,261.8409349,2,"[7847, 11353]"
60,23036128.58,257.3958586,1,[19200]
60,23035993.25,274.8219661,1,[19200]
60,23035886.93,269.5921864,3,"[9655, 5424, 4121]"
60,23035653.91,254.8410107,1,[19200]
60,23035482.18,263.9452021,4,"[7161, 10256, 1058, 725]"
60,23034907.13,265.047804,4,"[5330, 1548, 737, 11585]"
60,23034758.41,273.1640601,2,"[3860, 15340]"
60,23034354.5,263.0920685,3,"[11416, 6376, 1408]"
60,23034291.32,266.919794,1,[19200]
60,23034194.77,258.6231056,2,"[13262, 5938]"
60,23033913.24,267.7783188,2,"[11213, 7987]"
60,23033767.68,266.1245529,3,"[9151, 3048, 7001]"
60,23033477,273.1548574,4,"[3683, 2096, 4874, 8547]"
60,23033321.26,261.0744034,1,[19200]
60,23033068.61,254.6366801,1,[19200]
60,23032792.92,265.3650676,2,"[890, 18310]"
60,23032736.12,265.697308,3,"[16659, 674, 1867]"
60,23032580.37,276.1307869,3,"[11803, 6270, 1127]"
60,23032511.14,262.2410321,1,[19200]
60,23032449.4,275.6194242,4,"[11368, 2399, 5167, 266]"
60,23032321.04,274.4773068,1,[19200]
60,23032309.49,251.6392283,4,"[11481, 1772, 5510, 437]"
60,23032198.38,268.3074484,1,[19200]
60,23031766.89,265.2010945,1,[19200]
60,23031170.77,270.4313365,2,"[15339, 3861]"
60,23031155.87,275.1734808,2,"[950, 18250]"
60,23031059.1,252.5660076,1,[19200]
60,23030687.1,255.7316558,3,"[9873, 8727, 600]"
60,23030639.51,264.3526624,4,"[18312, 526, 84, 278]"
60,23030025.34,271.2936671,3,"[12743, 4011, 2446]"
60,23030010.68,265.8116321,3,"[17873, 917, 410]"
60,23029973.21,262.3531036,1,[19200]
60,23029762.29,267.282411,1,[19200]
60,23029688.24,267.2047101,2,"[17281, 1919]"
60,23029088.35,264.5676146,1,[19200]
60,23028824.69,263.3945569,1,[19200]
60,23028605.19,268.6079991,3,"[13694, 1854, 3652]"
60,23028554.44,263.7084203,1,[19200]
60,23027702.9,265.2434709,1,[19200]
60,23027617.01,261.6909069,2,"[13957, 5243]"
60,23027538.63,268.9074418,3,"[12649, 3933, 2618]"
60,23026670.23,266.0530499,4,"[9613, 5774, 568, 3245]"
60,23026617.88,273.6097717,4,"[17404, 344, 610, 842]"
60,23026534.05,272.706713,2,"[12895, 6305]"
60,23026430.28,252.1865408,4,"[16157, 2192, 812, 39]"
60,23026381.41,270.2628575,3,"[16388, 2505, 307]"
60,23025423.57,263.487051,1,[19200]
60,23025283.51,256.8182987,2,"[9999, 9201]"
60,23025247.25,271.4953373,2,"[931, 18269]"
60,23025005.71,269.2831258,3,"[15914, 1085, 2201]"
60,23024379.02,267.86993,1,[19200]
60,23024247.18,269.6417361,2,"[1644, 17556]"
60,23024228.16,259.8851648,2,"[3434, 15766]"
60,23023813.31,269.8647154,2,"[9402, 9798]"
60,23023277.86,268.2545862,2,"[15013, 4187]"
60,23023213.7,262.539849,3,"[3964, 6171, 9065]"
60,23022929.35,258.5890431,4,"[5603, 11641, 1571, 385]"
60,23022649.21,263.088975,3,"[1317, 6202, 11681]"
60,23022372.95,260.3428219,1,[19200]
60,23022217.36,270.7460366,4,"[11575, 4286, 1874, 1465]"
60,23022135.52,260.0927475,2,"[10419, 8781]"
60,23021923.2,262.1832096,2,"[9523, 9677]"
60,23021794.12,265.0567544,2,"[9698, 9502]"
60,23021306.04,263.6012736,1,[19200]
60,23021174.37,262.9577449,1,[19200]
